date,ticker,nav,open,high,low,close,volume,trading_value,base_index
2026-03-18,468380,11822.43,11835,11865,11820,11820,105561,1250566346,615.76
2026-03-18,275290,26493.74,25650,26500,25555,26500,8483,221438109,15409.17
2026-03-18,117700,7070.88,6715,7165,6715,7095,1741554,12179748883,1418.3
2026-03-18,300950,6655.48,6635,6650,6530,6610,196400,1291375798,815.1
2026-03-18,266390,11249.28,11075,11290,11075,11265,7914,88740688,1276.68
2026-03-18,279530,17932.01,17650,17960,17625,17960,323428,5775254733,27463.02
2026-03-18,132030,28511.57,28520,28595,28390,28565,138826,3954786148,2400.29
2026-03-18,280940,3000.7,3005,3005,2975,2995,6775,20288022,295.03
2026-03-18,138910,9014.65,9025,9035,8920,8940,111375,1000216349,784.77
2026-03-18,471230,107831.93,107400,108022,107300,107960,22351,2407148858,112.93
2026-03-18,439870,104210.18,103475,104525,103245,104525,14535,1509329531,93.11
2026-03-18,114260,61724.37,61665,61775,61665,61765,187092,11540885664,204.19
2026-03-18,152380,67442.89,67110,67465,67060,67465,33665,2267164240,1183.39
2026-03-18,176950,57161.5,57255,57285,57120,57120,202,11552070,1183.39
2026-03-18,292770,56738.87,56760,56765,56690,56690,94,5334320,1217.7
2026-03-18,276990,24471.61,24605,24605,24475,24605,13193,323828230,1181.12
2026-03-18,476070,10568.06,10695,10695,10530,10565,36643,387287456,2715.53
2026-03-18,0064K0,15581.33,15620,15650,15530,15590,317712,4951233033,4134.29
2026-03-18,0089D0,13303.49,13000,13325,12980,13310,319480,4227617619,2741.76
2026-03-18,498410,13168.86,13100,13215,12955,13175,1164140,15301982553,1198.74
2026-03-18,0162M0,9999.87,10005,10010,10000,10010,2904,29058626,118.18
2026-03-18,102960,16802.33,16695,16830,16620,16830,11035,184893385,1817.83
2026-03-18,404260,22563.3,22135,22510,22065,22440,4208,93797685,4321.82
2026-03-18,273140,114679.89,114680,114690,114680,114690,5119,587086870,146.86
2026-03-18,153130,113297.36,113285,113295,113265,113280,37551,4253689870,173.25
2026-03-18,214980,114725.03,114720,114725,114705,114715,254983,29249350728,168.11
2026-03-18,487950,11070.71,11030,11250,11030,11220,22130,246773010,3116.77
2026-03-18,122630,95390.05,89545,95500,89350,95240,19199652,1775389943813,888.57
2026-03-18,445290,34065.73,33515,34005,33500,33975,577104,19490601195,3898.76
2026-03-18,488770,103833.49,103830,103835,103830,103835,601683,62474408823,119.95
2026-03-18,321410,10554.53,10550,10550,10470,10520,397,4174235,1091.39
2026-03-18,337120,29622.16,28960,29570,28960,29570,96,2790595,18529.01
2026-03-18,401470,9253.2,9200,9230,9115,9200,64256,589414195,1263.87
2026-03-18,244620,20119.55,19885,20095,19750,20010,3568,71449725,6574.84
2026-03-18,275280,34874.66,33875,34900,33865,34685,2011,69058700,11350.61
2026-03-18,308620,12647.5,12685,12700,12665,12665,75935,963907318,242.09
2026-03-18,0091C0,9979.76,9975,10000,9965,10000,62779,626623137,93.91
2026-03-18,484790,8824.74,8810,8850,8800,8850,1003782,8862135765,73.5
2026-03-18,304660,7640.87,7615,7645,7590,7630,139679,1064667296,109.72
2026-03-18,304670,11713.67,11685,11685,11640,11640,665,7764985,109.72
2026-03-18,481060,8073.54,8035,8085,8035,8075,1571442,12669134844,926.86
2026-03-18,0151S0,10959.26,10960,11120,10950,11100,737600,8159227526,18908.88
2026-03-18,0041D0,12509.05,12510,12595,12505,12595,52582,660030461,3042.09
2026-03-18,487230,20534.29,20540,20675,20540,20650,1622654,33478633774,8565.07
2026-03-18,485540,14186.6,14215,14300,14210,14295,207235,2956182417,11308.34
2026-03-18,483280,12044.39,12080,12140,12080,12135,261969,3173459209,9348.51
2026-03-18,428560,16481.94,16205,16550,16205,16440,3472,57021770,3655.58
2026-03-18,379800,22601.58,22655,22760,22635,22720,15527449,352555019175,6624.7
2026-03-18,449180,15143.38,15120,15235,15120,15235,397316,6034327464,6624.7
2026-03-18,453660,18105.83,18120,18180,18075,18170,5448,98756650,2231.49
2026-03-18,453650,17993.9,18000,18080,17965,18070,9747,175808197,601.4
2026-03-18,0005A0,9726.14,9755,9785,9730,9770,130650,1275831767,355.53
2026-03-18,276970,7973.14,8135,8135,7885,7910,25421,202136748,110.11
2026-03-18,0026E0,11424.6,11480,11540,11480,11500,4162,47883027,201.94
2026-03-18,0068M0,11854.24,11690,11785,11690,11785,62,725640,403.3
2026-03-18,0089C0,11124.64,11140,11140,11060,11115,10259,113820212,3032.43
2026-03-18,200030,42598.82,42700,42880,42610,42810,9520,407261755,1662.38
2026-03-18,219480,29217.73,29165,29400,29165,29400,6713,196677329,1001.05
2026-03-18,0041E0,14298.85,14430,14430,14310,14375,126913,1824074537,6624.7
2026-03-18,218420,20078.94,20050,20135,19850,19850,89651,1795242076,1222.37
2026-03-18,463640,16175.4,16245,16250,16065,16120,4944,79819827,941.27
2026-03-18,463690,19621.47,19615,19775,19615,19715,2939,57813130,592.99
2026-03-18,463680,17902.94,17995,18035,17885,17960,19681,353769885,2777.55
2026-03-18,453630,13264.45,13285,13310,13210,13240,15955,211456965,833.12
2026-03-18,453640,13423.01,13450,13485,13405,13470,33512,450287397,1483.33
2026-03-18,185680,39506.33,39660,39690,39510,39660,3380,133789517,9461.8
2026-03-18,0028X0,11044.18,10795,11095,10795,11095,7817,86351032,1024.25
2026-03-18,379810,24407.07,24480,24610,24450,24580,2688352,66005331586,24425.09
2026-03-18,449190,18851.37,18820,18990,18820,18990,153373,2901723310,24425.09
2026-03-18,494300,9966.92,9970,10045,9970,10035,1029954,10324582946,300.59
2026-03-18,409820,14754.74,14690,14975,14690,14975,126716,1877605399,24425.09
2026-03-18,304940,27565.47,27535,27810,27535,27810,7883,217997615,24425.09
2026-03-18,409810,6578.04,6580,6595,6520,6520,97238,636294047,24425.09
2026-03-18,411420,22560.32,22680,22850,22560,22820,40771,928082815,1666.18
2026-03-18,455030,12750.23,12790,12790,12745,12745,85352,1090099845,123.61
2026-03-18,261240,15137.4,15155,15180,15105,15105,38859,588491885,1656.81
2026-03-18,261250,18213.73,18290,18325,18175,18175,33993,620801856,1656.81
2026-03-18,261270,7550.45,7520,7540,7515,7540,90967,684836545,1656.81
2026-03-18,261260,4704.5,4670,4695,4665,4695,745806,3491356055,1656.81
2026-03-18,0144M0,9169.16,9110,9220,9110,9200,83016,762478629,4572.93
2026-03-18,280930,14441.35,14425,14595,14425,14595,7869,113956838,2478.64
2026-03-18,0048J0,14836.93,14880,14895,14835,14835,329658,4901468039,152.55
2026-03-18,390390,40185.05,40125,40715,40125,40670,2007206,81371336741,11848.7
2026-03-18,489250,12492.34,12515,12570,12515,12550,346751,4350767278,6441.73
2026-03-18,483290,10743.03,10785,10820,10780,10805,141474,1528697205,529.23
2026-03-18,441640,12770.27,12810,12850,12805,12845,969044,12435574953,6624.7
2026-03-18,352560,12028.0,11980,12080,11980,12080,8863,106635313,368.52
2026-03-18,314250,50310.03,50035,50685,50035,50685,53964,2723413529,14604.3
2026-03-18,473460,22447.41,22475,22640,22465,22635,82739,1867433174,5603.49
2026-03-18,0144L0,9468.8,9505,9545,9490,9535,386557,3680297719,24425.09
2026-03-18,390400,7233.88,7120,7215,7120,7170,7011,50150860,195.61
2026-03-18,0167Z0,10658.34,10610,10755,10560,10730,5316568,56662456035,5802.73
2026-03-18,0132H0,10838.0,10760,10900,10760,10895,174072,1888326108,10703.01
2026-03-18,437080,100326.79,100165,100335,100130,100300,18465,1849932310,127.27
2026-03-18,419420,9411.34,9345,9445,9325,9325,2115,19861055,619.28
2026-03-18,491090,15943.55,15955,16075,15955,16075,4067,65195940,6831.23
2026-03-18,0038A0,15884.82,15865,16015,15860,16005,285573,4559305350,9721.72
2026-03-18,244580,13640.52,13495,13650,13410,13620,923984,12516619694,4739.64
2026-03-18,091160,105623.57,102080,105540,101765,105100,4582503,474342496600,11014.33
2026-03-18,494310,76890.37,71500,76905,71480,76905,4418356,325816648112,11014.33
2026-03-18,0080G0,14272.75,14430,14485,14175,14245,4495767,64039734974,13608.27
2026-03-18,0100K0,15084.21,15435,15480,14870,15040,1054542,15846372227,13608.27
2026-03-18,325020,26516.15,26010,26520,25865,26515,245574,6479011237,3129.34
2026-03-18,244670,12084.67,12085,12085,11995,12040,4202,50596395,2387.0
2026-03-18,140700,16456.85,15930,16765,15930,16510,340212,5622959059,3430.0
2026-03-18,102780,19398.68,18855,19420,18855,19400,1059342,20368818445,19383.71
2026-03-18,213610,17794.07,17350,17795,17300,17780,54982,972633834,17629.76
2026-03-18,448330,15808.15,15590,15845,15475,15845,2551854,40108180142,2379.53
2026-03-18,325010,35422.01,34490,35435,34410,35435,71025,2487158525,10041.49
2026-03-18,385510,42836.86,41880,42940,41765,42940,312085,13256622877,3022.95
2026-03-18,446690,44298.17,43230,45505,43230,45505,24837,1101350605,8959.3
2026-03-18,437070,65153.11,65315,65345,65200,65235,634,41348845,118.91
2026-03-18,117460,15889.18,15425,15890,15425,15845,76157,1200460812,3162.08
2026-03-18,275300,23627.18,22895,23705,22775,23705,16419,383154035,13889.84
2026-03-18,140710,6917.01,6855,6940,6835,6900,61030,421332140,1394.33
2026-03-18,0098F0,21188.77,20585,21310,20450,21150,3037598,63398875841,8242.9
2026-03-18,395150,2741.03,2760,2760,2730,2740,61313,167911175,414.52
2026-03-18,456250,9272.07,9355,9365,9320,9350,11496,107471149,3072.44
2026-03-18,400570,9242.63,9260,9300,9250,9280,65515,607374461,1061.76
2026-03-18,144600,13191.28,13135,13245,12930,13210,7027661,92038778160,2415.81
2026-03-18,091170,15391.08,15095,15445,15080,15425,787113,12052649107,1574.02
2026-03-18,453810,12848.94,12835,12960,12825,12950,229508,2959372962,23777.8
2026-03-18,453820,13944.64,13965,14265,13965,14220,19975,281879910,23777.8
2026-03-18,0000H0,10228.06,10510,10510,10205,10420,3066,31771875,56289.85
2026-03-18,477730,8116.18,8100,8245,8100,8210,14127,115039960,14068.6
2026-03-18,114800,1558.51,1613,1613,1554,1556,267770681,423662616930,4374.94
2026-03-18,101280,28485.65,29285,29345,28705,29045,45607,1323459671,2521.44
2026-03-18,352540,12634.2,12630,12655,12620,12630,26467,334544692,1986.74
2026-03-18,091180,33040.21,32375,33050,32325,33050,1259663,41281020875,3366.79
2026-03-18,385520,15192.71,14960,15165,14865,15135,41445,623405223,2823.91
2026-03-18,363570,93894.25,93450,93840,93380,93840,282,26391572,301.95
2026-03-18,0115D0,10255.2,10250,10355,10110,10270,1400159,14354313214,6443.85
2026-03-18,273130,113511.6,113295,113680,113250,113680,38124,4325407254,267.07
2026-03-18,0153K0,11853.47,11705,11900,11705,11850,902562,10673103350,3244.43
2026-03-18,102970,28006.73,27615,28065,27455,28035,3419190,95059211209,2792.0
2026-03-18,419430,12121.07,12125,12140,11805,11915,23242,278236850,2654.5
2026-03-18,169950,26883.8,27005,27045,26555,26825,1167,31264554,14946.35
2026-03-18,0162L0,9611.39,9630,9930,9605,9930,187055,1813326935,4552.46
2026-03-18,428510,20539.0,20880,21530,20500,21530,55031,1156285113,2164.58
2026-03-18,283580,16113.65,16135,16160,15970,16155,144642,2324407620,4658.33
2026-03-18,099140,23899.01,24470,24470,23800,23905,14802,353290475,8772.64
2026-03-18,204450,2652.47,2685,2685,2615,2660,77131,203536183,8772.64
2026-03-18,415340,12267.47,12450,12450,12200,12375,31699,389723820,1372.58
2026-03-18,256750,15710.13,15740,15990,15675,15990,33064,522696347,3346.36
2026-03-18,0065G0,10339.14,10375,10405,10230,10360,45797,472550522,2946.1
2026-03-18,372330,8291.39,8315,8355,8205,8310,195088,1613727015,5108.3
2026-03-18,0048K0,10360.73,10370,10440,10250,10390,879083,9104001320,2638.64
2026-03-18,117680,15296.03,15110,15300,15060,15300,59052,898284606,3093.7
2026-03-18,279540,20219.61,19820,20155,19820,20155,88,1758600,12078.58
2026-03-18,445150,35717.7,35700,35990,35300,35800,31388,1122334386,3649.59
2026-03-18,211900,29538.86,29015,29540,29015,29470,104178,3066122810,7376.88
2026-03-18,237370,15962.71,15795,15975,15795,15975,172338,2746755056,2521.11
2026-03-18,495850,26467.54,25690,26470,25570,26450,649213,16898187405,2688.67
2026-03-18,0115E0,13901.54,13735,13880,13705,13875,117810,1627128981,5294.83
2026-03-18,373490,25551.06,25000,25495,25000,25365,4534,114733145,3373.65
2026-03-18,229200,20276.15,20000,20265,19915,20205,26315549,530244903170,2031.86
2026-03-18,233740,17782.43,17380,17740,17170,17660,44545637,777431317456,2031.86
2026-03-18,360150,5948.34,6080,6090,5900,5920,270154,1615119834,722.43
2026-03-18,251340,2015.26,2035,2040,2000,2000,31707584,63968340178,2352.94
2026-03-18,461450,18701.05,18500,18665,18460,18665,24412,453416820,2405.86
2026-03-18,226490,61127.57,59275,61090,59245,61050,582576,35157558458,5925.03
2026-03-18,237350,70992.13,68665,71047,68575,70970,488598,34156943340,6845.23
2026-03-18,359210,30585.99,29845,30565,29815,30565,70317,2124891958,7728.52
2026-03-18,337140,30754.36,29820,30750,29780,30700,60456,1833639269,6323.21
2026-03-18,138920,11839.69,11805,11885,11740,11800,2812,33244535,6353.32
2026-03-18,244660,9896.25,9875,9930,9840,9930,45,443015,2413.83
2026-03-18,375770,21154.84,20635,21135,20605,21135,777,16264531,3520.33
2026-03-18,459560,19449.7,19600,19600,19475,19590,9557,186993632,599.22
2026-03-18,475080,8709.62,8730,8745,8730,8740,369604,3229232054,1664.64
2026-03-18,266410,9302.3,9170,9330,9145,9300,21690,201097412,1668.12
2026-03-18,298770,58257.16,56515,58740,56505,58735,50897,2947492217,8450.55
2026-03-18,476800,4854.46,4830,4845,4820,4845,1056534,5102822513,1399.11
2026-03-18,450190,36866.55,37410,38600,37410,38600,886,33647466,9356.2
2026-03-18,450180,13488.36,13645,13645,13585,13585,38,516290,5744.03
2026-03-18,266420,23370.97,23205,23420,23095,23390,41739,972254671,5236.71
2026-03-18,364690,32762.3,32040,32680,31895,32655,5575,180468880,5925.03
2026-03-18,487130,23459.18,22905,23525,22835,23525,137603,3180939214,5601.66
2026-03-18,0074K0,16895.36,16570,16860,16535,16855,80579,1349847192,7154.86
2026-03-18,471040,25222.83,25065,25525,24985,25515,496062,12543922322,6376.83
2026-03-18,0132D0,10253.28,10270,10270,10100,10145,3522,35745095,1428.06
2026-03-18,0020H0,18223.25,17980,18300,17980,18275,28614,522034062,612.96
2026-03-18,475070,31964.65,31150,32257,31150,32155,18483,592896095,7484.21
2026-03-18,0015B0,16581.38,16730,16815,16600,16805,243968,4079240238,22152.42
2026-03-18,0104H0,11309.53,11280,11395,11280,11370,57582,654180027,2043.63
2026-03-18,0113G0,10074.47,10000,10155,10000,10075,5608,56448754,1766.59
2026-03-18,497780,11742.97,11560,11820,11560,11670,104194,1217270567,1946.34
2026-03-18,490330,12121.25,12195,12195,12025,12100,4965,59977371,2403.92
2026-03-18,462900,24446.18,24155,24635,24075,24360,1103210,26864743215,3635.18
2026-03-18,482030,12198.94,12160,12170,12067,12170,26851,325298275,4773.14
2026-03-18,476850,19396.03,18930,19425,18845,19425,126548,2423853555,5925.03
2026-03-18,0051A0,18454.25,18450,18600,18450,18585,11100,205364025,565.48
2026-03-18,0150K0,13520.25,13600,13655,13390,13480,137375,1851419220,1887.6
2026-03-18,0154H0,9074.11,9030,9150,8885,9135,5819,52668753,1062.17
2026-03-18,495230,26900.58,26005,26925,26005,26925,298292,7904691185,2688.67
2026-03-18,0163Y0,13024.2,13105,13175,12870,12990,11853747,153909336293,1164.38
2026-03-18,0093D0,14794.67,14540,14920,14540,14880,25749,381200893,3604.39
2026-03-18,152100,90927.39,88280,91000,88120,90895,231490,20692534234,888.57
2026-03-18,491220,105705.18,103210,106115,103085,106115,12519,1310259730,1172.11
2026-03-18,253150,175637.18,165380,175790,165380,175565,273,46618900,4374.94
2026-03-18,253160,481.15,530,530,482,483,558096,278263102,4374.94
2026-03-18,395750,17489.83,17095,17460,17095,17450,225,3893155,2703.57
2026-03-18,395760,18966.79,18645,18915,18645,18910,740,13887020,3133.81
2026-03-18,453010,108602.39,108590,108600,108590,108590,1281,139111030,1183.1
2026-03-18,429740,7140.28,7160,7160,7055,7090,6013,42685250,694.18
2026-03-18,449450,74636.08,75365,75670,74100,74500,1482985,110466641344,7885.58
2026-03-18,0104G0,15143.18,15650,15650,14980,15130,152446,2307939920,7885.58
2026-03-18,0090B0,11150.14,11240,11310,11045,11190,93480,1042532386,1772.87
2026-03-18,269530,22348.8,22330,22475,22330,22390,2784,62487245,3841.37
2026-03-18,433880,17695.9,17870,17870,17655,17770,16740,297343033,3029.9
2026-03-18,251590,18138.69,18090,18160,18025,18160,8067,145697975,3137.33
2026-03-18,161510,26678.21,26235,26750,26235,26750,1143598,30372793513,25850.48
2026-03-18,0018C0,13147.5,13010,13220,12995,13115,140361,1843319150,1757.52
2026-03-18,489030,8834.43,8915,8945,8830,8835,1433171,12738441549,1479.94
2026-03-18,251600,15934.6,15715,15970,15715,15925,803777,12787403150,4138.56
2026-03-18,461460,53262.06,53105,53370,53075,53370,2798,148983965,112.2
2026-03-18,451600,99967.73,98955,99440,98955,99440,31,3079465,90.76
2026-03-18,491230,51794.5,51800,51810,51800,51805,11252,582898254,119.51
2026-03-18,289670,54034.83,53740,54070,53695,54070,206,11090224,1183.39
2026-03-18,298340,56323.05,56300,56355,56295,56355,15001,844790355,1217.7
2026-03-18,489010,17665.47,17780,17835,17680,17830,1528,27198135,11361.79
2026-03-18,442580,66941.07,65390,67700,64885,67615,875165,58122694091,17282.42
2026-03-18,189400,23167.57,23260,23260,23260,23260,428,9955280,1005.47
2026-03-18,496770,21276.32,21350,21350,21150,21170,52348,1109570289,4416.4
2026-03-18,419650,5025.43,5020,5050,4985,5020,53241,267512594,47.09
2026-03-18,0007G0,16445.87,16650,16650,16350,16585,23649,391715092,6704.65
2026-03-18,0035T0,20504.59,20445,20680,20445,20570,56337,1156220473,7003.13
2026-03-18,415920,9114.13,9200,9200,9080,9090,206124,1878971409,583.2
2026-03-18,0138Y0,10835.4,10830,10860,10800,10830,736445,7968655776,2168.6
2026-03-18,278620,117827.56,117785,117835,117785,117830,309,36408155,150.17
2026-03-18,477050,52723.72,52725,52730,52720,52725,13035,687269229,119.6
2026-03-18,0050E0,8105.2,8150,8150,8060,8110,4809,39041195,2608.97
2026-03-18,429760,18412.93,18445,18530,18445,18510,16363,302397840,6624.7
2026-03-18,269540,26706.74,26750,26915,26745,26915,8176,219189539,6624.7
2026-03-18,0057H0,11666.88,11670,11690,11645,11670,129042,1506867953,270.81
2026-03-18,494410,12996.34,13370,13370,12780,12990,1218,15840210,4714.3
2026-03-18,0153X0,11126.82,11130,11200,11130,11180,43905,491058355,1752.33
2026-03-18,0089B0,10963.05,10995,11025,10975,11010,15085,166125127,2782.47
2026-03-18,287180,42761.76,42830,43050,42745,43050,1411,60545882,12224.86
2026-03-18,213630,19615.92,19600,19710,19525,19665,6590,129397732,1062.06
2026-03-18,332610,135378.01,135745,135745,135550,135550,151,20483810,596.45
2026-03-18,456200,63292.42,63340,63510,63340,63510,21,1330310,1236.11
2026-03-18,0078V0,10696.66,10770,10790,10710,10755,1380,14860962,3765.46
2026-03-18,494420,9394.43,9460,9475,9405,9425,53033,500139298,1429.04
2026-03-18,0023B0,14186.64,14125,14320,14125,14185,25928,369571322,6023.56
2026-03-18,332620,98798.34,98845,99100,98770,98995,411,40663200,1170.42
2026-03-18,464470,54504.43,54585,54790,54550,54650,6995,382380698,95.93
2026-03-18,461900,21095.02,21120,21265,21120,21255,4106,87186478,6615.2
2026-03-18,461910,33866.91,34155,34400,33770,34400,2180,74730590,6615.2
2026-03-18,195970,15117.3,15085,15240,15025,15235,14347,217258418,2940.44
2026-03-18,238670,13087.33,13045,13185,12990,13185,826,10813735,1587.14
2026-03-18,195980,13331.95,13275,13555,13165,13540,24285,327812297,1517.45
2026-03-18,256450,15335.0,15000,15175,14905,15175,722,10859605,3346.36
2026-03-18,447660,13081.63,13015,13070,12910,13070,13402,174800790,2376.41
